epoch,accuracy,loss,val_accuracy,val_loss
41,0.9918699264526367,0.04593804478645325,0.26530611515045166,2.346069574356079
42,0.9918699264526367,0.04118691012263298,0.26530611515045166,2.3640217781066895
43,0.9918699264526367,0.042059678584337234,0.2448979616165161,2.3784000873565674
44,0.9878048896789551,0.038262877613306046,0.22448979318141937,2.365002393722534
45,1.0,0.042579762637615204,0.2448979616165161,2.3557517528533936
46,1.0,0.03800584748387337,0.2448979616165161,2.3524835109710693
47,1.0,0.030115799978375435,0.26530611515045166,2.371755838394165
48,1.0,0.03275958076119423,0.26530611515045166,2.427511215209961
49,1.0,0.025302724912762642,0.26530611515045166,2.4692158699035645
50,1.0,0.028229985386133194,0.2448979616165161,2.5048742294311523
51,0.9959349632263184,0.02627957984805107,0.26530611515045166,2.502401351928711
52,1.0,0.025729021057486534,0.26530611515045166,2.4906280040740967
53,0.9959349632263184,0.025175096467137337,0.2857142984867096,2.465507745742798
54,0.9959349632263184,0.026009052991867065,0.26530611515045166,2.4701712131500244
55,1.0,0.023943962529301643,0.26530611515045166,2.4621829986572266
56,1.0,0.023033443838357925,0.22448979318141937,2.46077036857605
57,0.9959349632263184,0.023340167477726936,0.26530611515045166,2.393326759338379
58,0.9878048896789551,0.030270718038082123,0.2448979616165161,2.4344482421875
59,1.0,0.024465767666697502,0.30612245202064514,2.5142383575439453
60,1.0,0.02360023744404316,0.3265306055545807,2.494746208190918
61,1.0,0.019345209002494812,0.3265306055545807,2.4945740699768066
62,1.0,0.021332282572984695,0.30612245202064514,2.519094467163086
63,1.0,0.021586015820503235,0.2857142984867096,2.5554287433624268
64,1.0,0.017980676144361496,0.30612245202064514,2.542715311050415
65,1.0,0.013510196469724178,0.30612245202064514,2.532574415206909
66,1.0,0.018448779359459877,0.2857142984867096,2.527510404586792
67,1.0,0.01819681003689766,0.2857142984867096,2.557441234588623
68,1.0,0.016704903915524483,0.2857142984867096,2.577230453491211
69,0.9959349632263184,0.014491105452179909,0.3265306055545807,2.569148540496826
70,0.9959349632263184,0.018911318853497505,0.30612245202064514,2.5759634971618652
71,0.9959349632263184,0.015823164954781532,0.30612245202064514,2.644277572631836
72,1.0,0.017086047679185867,0.30612245202064514,2.6542694568634033
73,0.9959349632263184,0.013766899704933167,0.2448979616165161,2.6639037132263184
74,0.9959349632263184,0.013674242421984673,0.26530611515045166,2.6990954875946045
75,1.0,0.01341077871620655,0.26530611515045166,2.735537052154541
76,1.0,0.01561975758522749,0.26530611515045166,2.752178907394409
77,1.0,0.011294923722743988,0.26530611515045166,2.7506654262542725
78,1.0,0.012038097716867924,0.22448979318141937,2.7989134788513184
79,1.0,0.009031122550368309,0.22448979318141937,2.825230121612549
